Filing,text,Section heading,Polarity score,sentiment label
1029744_10K_2021_0001437749-21-028230.htm,The information required by Item 13 of Form 10K is incorporated herein by reference to the information contained in the section entitled Certain Transactions and Meetings and Committees of Directors in the Proxy Statement.,item_13,0.2142857142857142,good
1029744_10K_2021_0001437749-21-028230.htm,The information required by Item 14 of Form 10K is incorporated herein by reference to the information contained in the section entitled Ratification of Appointment of Independent Auditors Fiscal 2020 and 2021 Audit Fee Summary in the Proxy Statement.,item_14,0.0,neutral
1029744_10K_2021_0001437749-21-028230.htm,The following financial statements are filed as part of this report. Financial Statements furnished are listed in the Table of Contents provided in response to Item 8.,item_15,0.0,neutral
1301991_10K_2021_0001829126-21-011870.htm,"SmartMetric, Inc. is a company that was incorporated pursuant to the laws of Nevada on December 18, 2002. SmartMetric has an issued patent covering technology that involves connection to networks using data cards smart cards and EMV cards. The company has also created a multifunctional biometric building access control and logical network access card.",item_1,0.1547619047619047,good
1301991_10K_2021_0001829126-21-011870.htm,"We have described below a number of uncertainties and risks which may adversely affect our business, operating results and financial condition. The following important factors, among others, could cause our actual business, financial condition and future results to differ from those contained in forwardlooking statements.",item_1A,0.04,neutral
1301991_10K_2021_0001829126-21-011870.htm,B. Item 1B. Unresolved Staff Comments.Not Applicable.,item_1B,0.0,neutral
1301991_10K_2021_0001829126-21-011870.htm,"Our principal office is located at 3960 Howard Hughes Parkway, Suite 500, Las Vegas, Nevada 89109. We currently lease this property at a rate of approximately 1,100 per month.",item_2,-0.1,bad
1301991_10K_2021_0001829126-21-011870.htm,"From time to time we may be a defendant or plaintiff in various legal proceedings arising in the normal course of our business. As of the date of this Annual Report, there are no material pending legal or governmental proceedings relating to us.",item_3,0.1583333333333333,good
1301991_10K_2021_0001829126-21-011870.htm,Not ApplicablePART II. Item 4. Mine Safety Disclosures.,item_4,0.0,neutral
1301991_10K_2021_0001829126-21-011870.htm,"As of September 24, 2021, 472,859,208 shares of our common stock were issued and outstanding. There were no repurchases of the Companys common stock by the Company during the fiscal year ended June 30, 2021. The Company issued securities that were not registered under the Securities Act.",item_5,-0.0666666666666666,bad
1301991_10K_2021_0001829126-21-011870.htm,Not Applicable as we are a smaller reporting company. Item 6. Selected Financial Data.,item_6,0.0,neutral
1301991_10K_2021_0001829126-21-011870.htm,"SmartMetric, Inc. was incorporated pursuant to the laws of Nevada on December 18, 2002. SmartMetrics main products are a fingerprint sensor activated payments card and security card with a finger sensor and fully functional fingerprint reader embedded inside the card.",item_7,0.0833333333333333,good
1301991_10K_2021_0001829126-21-011870.htm,Not Applicable. Item 7A. Quantitative and Qualitative Disclosures About Market Risk.,item_7A,0.0,neutral
1301991_10K_2021_0001829126-21-011870.htm,"Our audited consolidated financial statements for the fiscal years ended June 30, 2021 and 2020, together with the reports of the independent registered public accounting firms thereon and the notes thereto, are presented beginning at page. 9A. Evaluation of Disclosure Controls and Procedures.",item_8,0.0,neutral
1301991_10K_2021_0001829126-21-011870.htm,"Nan nan nan is an award-winning author and journalist. She is best known for her work on the book ""The Secret Life of the American Dream""",item_9,0.0999999999999999,good
1301991_10K_2021_0001829126-21-011870.htm,"Disclosure controls and procedures are designed to ensure that information required to be disclosed by us in reports that we file or submit under the Exchange Act is recorded, processed, summarized, and reported within the time periods specified in Securities and Exchange Commission rules and forms.",item_9A,0.0,neutral
1301991_10K_2021_0001829126-21-011870.htm,None. Item 9B. Other InformationNone.,item_9B,-0.0416666666666666,neutral
1301991_10K_2021_0001829126-21-011870.htm,"Each member of the Board of Directors serves for a term of one year, or until his or her successor has been duly elected and has been qualified. Each of our officers serve until they are replaced by the Board. The Company has adopted a Code of Ethics that applies to its Chief Executive Officer and Chief Financial Officer.",item_10,0.0,neutral
1301991_10K_2021_0001829126-21-011870.htm,"Chaya Hendrick has been President, Chief Executive Officer and director of the Company since inception. Jay Needelman has served as our Chief Financial Officer since 2007.",item_11,0.0,neutral
1301991_10K_2021_0001829126-21-011870.htm,"The following table sets forth certain information, as of August 5, 2021, with respect to the beneficial ownership of the outstanding common stock by i any holder of more than five 5 percent. Each of the stockholders listed below has sole voting and investment power over the shares beneficially owned. Unless otherwise stated, each beneficial owner has sole power to vote and dispose of its shares.",item_12,0.0609523809523809,good
1301991_10K_2021_0001829126-21-011870.htm,"The Company has accrued the amounts of 737,642 and 759,948 as deferred salary for the difference between Chaya Hendricks contractual annual salary and the amounts actually paid. Chaya Hendrick, our CEO has made cash advances to the Company periodically in exchange for promissory notes of such face values. As of the years ended June 30, 2021 and 2020, we owed 0 and 0, respectively.",item_13,0.0,neutral
1301991_10K_2021_0001829126-21-011870.htm,"Prager Metis, LLC has a policy to preapprove all audit and permissible nonaudit services provided by the independent auditor. Management will submit an aggregate of services expected to be rendered during that year to the Board of Directors for approval.",item_14,-0.05,neutral
1301991_10K_2021_0001829126-21-011870.htm,"The accompanying financial statements have been prepared assuming that the Company will continue as a going concern. As discussed in Note 1 to the financial statements, the Company has sustained recurring losses and has an accumulated deficit as of June 30, 2021. The financial statements present fairly, in all material respects, the financial position of the Company.",item_15,0.0583333333333333,good
1056696_10K_2020_0001564590-21-004542.htm,"Manhattan Associates was founded in 1990 in Manhattan Beach, California and incorporated in Georgia in 1998. We develop, sell, deploy, service and maintain software solutions designed to manage supply chains, inventory and omnichannel operations for retailers, wholesalers, manufacturers, logistics providers and other organizations.",item_1,-0.0625,bad
